"sample_ID","sample_name","analyte","group","extraction_sequence","extract_code","extract","fraction","ppb_blank_corr","ug_g","mg_g"
"CRESS_005","61049_53_TOP","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",29225.91,584.67,0.58
"CRESS_005","61049_53_TOP","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",26.39,0.53,0
"CRESS_005","61049_53_TOP","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",10.75,0.22,0
"CRESS_005","61049_53_TOP","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",51.2,1.33,0
"CRESS_005","61049_53_TOP","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",100,2.08,0
"CRESS_005","61049_53_TOP","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",490.54,9.81,0.01
"CRESS_005","61049_53_TOP","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2341.74,46.92,0.05
"CRESS_005","61049_53_TOP","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",67.95,1.36,0
"CRESS_005","61049_53_TOP","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",164.56,3.29,0
"CRESS_005","61049_53_TOP","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",19.62,0.39,0
"CRESS_005","61049_53_TOP","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",83.56,1.67,0
"CRESS_005","61049_53_TOP","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",20.27,0.41,0
"CRESS_005","61049_53_TOP","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.05,0.1,0
"CRESS_005","61049_53_TOP","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",22.05,0.44,0
"CRESS_005","61049_53_TOP","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2.77,0.06,0
"CRESS_005","61049_53_TOP","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",16.97,0.34,0
"CRESS_005","61049_53_TOP","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2.69,0.05,0
"CRESS_005","61049_53_TOP","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6.95,0.14,0
"CRESS_005","61049_53_TOP","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.63,0.01,0
"CRESS_005","61049_53_TOP","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4.87,0.1,0
"CRESS_005","61049_53_TOP","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.4,0.01,0
"CRESS_005","61049_53_TOP","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_005","61049_53_TOP","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_005","61049_53_TOP","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_005","61049_53_TOP","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_006","61049_53_TOP","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.49,0.23,0
"CRESS_006","61049_53_TOP","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4636,92.84,0.09
"CRESS_006","61049_53_TOP","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",12308.36,246.86,0.25
"CRESS_006","61049_53_TOP","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2607.25,52.15,0.05
"CRESS_006","61049_53_TOP","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9570.65,191.41,0.19
"CRESS_006","61049_53_TOP","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",7086.6,143.97,0.14
"CRESS_006","61049_53_TOP","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2656.96,53.14,0.05
"CRESS_006","61049_53_TOP","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",30408.17,608.32,0.61
"CRESS_006","61049_53_TOP","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",28.43,0.57,0
"CRESS_006","61049_53_TOP","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",12.06,0.24,0
"CRESS_006","61049_53_TOP","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",49.82,1.3,0
"CRESS_006","61049_53_TOP","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",105.07,2.18,0
"CRESS_006","61049_53_TOP","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",549.38,10.99,0.01
"CRESS_006","61049_53_TOP","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2640.19,52.89,0.05
"CRESS_006","61049_53_TOP","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",79.27,1.59,0
"CRESS_006","61049_53_TOP","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",187.88,3.76,0
"CRESS_006","61049_53_TOP","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",22.4,0.45,0
"CRESS_006","61049_53_TOP","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",96.32,1.93,0
"CRESS_006","61049_53_TOP","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",23.23,0.46,0
"CRESS_006","61049_53_TOP","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.68,0.11,0
"CRESS_006","61049_53_TOP","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",24.6,0.49,0
"CRESS_006","61049_53_TOP","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3.16,0.06,0
"CRESS_006","61049_53_TOP","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",18.47,0.37,0
"CRESS_006","61049_53_TOP","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3.16,0.06,0
"CRESS_006","61049_53_TOP","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",7.82,0.16,0
"CRESS_006","61049_53_TOP","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.73,0.01,0
"CRESS_006","61049_53_TOP","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.5,0.11,0
"CRESS_006","61049_53_TOP","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.56,0.01,0
"CRESS_006","61049_53_TOP","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_006","61049_53_TOP","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_006","61049_53_TOP","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_006","61049_53_TOP","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_007","61875_3_BTM","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0.13,0
"CRESS_007","61875_3_BTM","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",11263.74,225.4,0.23
"CRESS_007","61875_3_BTM","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",24883.4,498.36,0.5
"CRESS_007","61875_3_BTM","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5558.43,111.17,0.11
"CRESS_007","61875_3_BTM","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5631.29,112.63,0.11
"CRESS_007","61875_3_BTM","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",8824.07,178.72,0.18
"CRESS_007","61875_3_BTM","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1881.25,37.63,0.04
"CRESS_007","61875_3_BTM","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",21424.17,428.64,0.43
"CRESS_007","61875_3_BTM","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",10.62,0.21,0
"CRESS_007","61875_3_BTM","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",18.65,0.37,0
"CRESS_007","61875_3_BTM","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",143.39,3.17,0
"CRESS_007","61875_3_BTM","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",160.12,3.28,0
"CRESS_007","61875_3_BTM","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",222.79,4.46,0
"CRESS_007","61875_3_BTM","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1726.08,34.61,0.03
"CRESS_007","61875_3_BTM","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",155.5,3.11,0
"CRESS_007","61875_3_BTM","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",280.23,5.6,0.01
"CRESS_007","61875_3_BTM","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",42.13,0.84,0
"CRESS_007","61875_3_BTM","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",168.27,3.37,0
"CRESS_007","61875_3_BTM","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",37.8,0.76,0
"CRESS_007","61875_3_BTM","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",7.98,0.16,0
"CRESS_007","61875_3_BTM","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",37.08,0.74,0
"CRESS_007","61875_3_BTM","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4.86,0.1,0
"CRESS_007","61875_3_BTM","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",28.35,0.57,0
"CRESS_007","61875_3_BTM","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4.97,0.1,0
"CRESS_007","61875_3_BTM","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",13.31,0.27,0
"CRESS_007","61875_3_BTM","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1.43,0.03,0
"CRESS_007","61875_3_BTM","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9.74,0.19,0
"CRESS_007","61875_3_BTM","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1.14,0.02,0
"CRESS_007","61875_3_BTM","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_007","61875_3_BTM","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_007","61875_3_BTM","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_007","61875_3_BTM","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_008","61875_3_BTM","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0.1,0
"CRESS_008","61875_3_BTM","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",12562.47,251.37,0.25
"CRESS_008","61875_3_BTM","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",27201.74,544.73,0.54
"CRESS_008","61875_3_BTM","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5789.15,115.78,0.12
"CRESS_008","61875_3_BTM","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6430.79,128.62,0.13
"CRESS_008","61875_3_BTM","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9761.19,197.46,0.2
"CRESS_008","61875_3_BTM","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1760.45,35.21,0.04
"CRESS_008","61875_3_BTM","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",19407.56,388.3,0.39
"CRESS_008","61875_3_BTM","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9.64,0.19,0
"CRESS_008","61875_3_BTM","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",17.58,0.35,0
"CRESS_008","61875_3_BTM","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",134.49,3,0
"CRESS_008","61875_3_BTM","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",142.39,2.93,0
"CRESS_008","61875_3_BTM","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",235.51,4.71,0
"CRESS_008","61875_3_BTM","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1842.46,36.94,0.04
"CRESS_008","61875_3_BTM","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",164.25,3.28,0
"CRESS_008","61875_3_BTM","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",277.12,5.54,0.01
"CRESS_008","61875_3_BTM","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",45.12,0.9,0
"CRESS_008","61875_3_BTM","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",185.2,3.7,0
"CRESS_008","61875_3_BTM","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",40.47,0.81,0
"CRESS_008","61875_3_BTM","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",8.72,0.17,0
"CRESS_008","61875_3_BTM","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",40.73,0.81,0
"CRESS_008","61875_3_BTM","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.44,0.11,0
"CRESS_008","61875_3_BTM","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",31.41,0.63,0
"CRESS_008","61875_3_BTM","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.26,0.11,0
"CRESS_008","61875_3_BTM","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",14.85,0.3,0
"CRESS_008","61875_3_BTM","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1.6,0.03,0
"CRESS_008","61875_3_BTM","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",10.92,0.22,0
"CRESS_008","61875_3_BTM","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1.2,0.02,0
"CRESS_008","61875_3_BTM","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_008","61875_3_BTM","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_008","61875_3_BTM","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_008","61875_3_BTM","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_009","61875_3_BTM","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0.14,0
"CRESS_009","61875_3_BTM","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",11929.01,238.7,0.24
"CRESS_009","61875_3_BTM","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",26153.54,523.77,0.52
"CRESS_009","61875_3_BTM","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5804.37,116.09,0.12
"CRESS_009","61875_3_BTM","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6109.27,122.19,0.12
"CRESS_009","61875_3_BTM","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9490.01,192.04,0.19
"CRESS_009","61875_3_BTM","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1884.13,37.68,0.04
"CRESS_009","61875_3_BTM","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",22376.76,447.69,0.45
"CRESS_009","61875_3_BTM","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",10.17,0.2,0
"CRESS_009","61875_3_BTM","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",20.56,0.41,0
"CRESS_009","61875_3_BTM","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",153.4,3.37,0
"CRESS_009","61875_3_BTM","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",172.26,3.53,0
"CRESS_009","61875_3_BTM","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",235.16,4.7,0
"CRESS_009","61875_3_BTM","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1846.52,37.02,0.04
"CRESS_009","61875_3_BTM","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",162.98,3.26,0
"CRESS_009","61875_3_BTM","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",297.56,5.95,0.01
"CRESS_009","61875_3_BTM","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",44,0.88,0
"CRESS_009","61875_3_BTM","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",175.68,3.51,0
"CRESS_009","61875_3_BTM","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",37.69,0.75,0
"CRESS_009","61875_3_BTM","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",8.55,0.17,0
"CRESS_009","61875_3_BTM","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",38.84,0.78,0
"CRESS_009","61875_3_BTM","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.2,0.1,0
"CRESS_009","61875_3_BTM","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",30.39,0.61,0
"CRESS_009","61875_3_BTM","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.32,0.11,0
"CRESS_009","61875_3_BTM","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",13.88,0.28,0
"CRESS_009","61875_3_BTM","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1.61,0.03,0
"CRESS_009","61875_3_BTM","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",10.69,0.21,0
"CRESS_009","61875_3_BTM","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1.12,0.02,0
"CRESS_009","61875_3_BTM","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_009","61875_3_BTM","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_009","61875_3_BTM","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_009","61875_3_BTM","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_010","61798_1_TOP","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0.07,0
"CRESS_010","61798_1_TOP","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6908.66,138.29,0.14
"CRESS_010","61798_1_TOP","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",12241.64,245.53,0.25
"CRESS_010","61798_1_TOP","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4256.66,85.13,0.09
"CRESS_010","61798_1_TOP","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9727.53,194.55,0.19
"CRESS_010","61798_1_TOP","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",15234.94,306.93,0.31
"CRESS_010","61798_1_TOP","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2317.14,46.34,0.05
"CRESS_010","61798_1_TOP","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3349.29,67.14,0.07
"CRESS_010","61798_1_TOP","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",36.91,0.74,0
"CRESS_010","61798_1_TOP","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",26.4,0.53,0
"CRESS_010","61798_1_TOP","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",237.02,5.05,0.01
"CRESS_010","61798_1_TOP","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",146.82,3.02,0
"CRESS_010","61798_1_TOP","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",655.02,13.1,0.01
"CRESS_010","61798_1_TOP","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1106.52,22.22,0.02
"CRESS_010","61798_1_TOP","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",90.61,1.81,0
"CRESS_010","61798_1_TOP","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",184.93,3.7,0
"CRESS_010","61798_1_TOP","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",20.37,0.41,0
"CRESS_010","61798_1_TOP","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",78.1,1.56,0
"CRESS_010","61798_1_TOP","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",16.67,0.33,0
"CRESS_010","61798_1_TOP","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3.52,0.07,0
"CRESS_010","61798_1_TOP","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",17.46,0.35,0
"CRESS_010","61798_1_TOP","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2.42,0.05,0
"CRESS_010","61798_1_TOP","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",15.72,0.31,0
"CRESS_010","61798_1_TOP","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2.65,0.05,0
"CRESS_010","61798_1_TOP","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",7.02,0.14,0
"CRESS_010","61798_1_TOP","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.69,0.01,0
"CRESS_010","61798_1_TOP","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5.35,0.11,0
"CRESS_010","61798_1_TOP","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0.4,0.01,0
"CRESS_010","61798_1_TOP","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_010","61798_1_TOP","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_010","61798_1_TOP","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
