,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
3198,1508,339.2504344979841,339.25010823719333,,7269874.030187814,85.25310389647578,620061.0628961221,37.87418263405014,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3199,1512,339.64018287363547,339.6398562127384,,4025738.8667097897,109.41646115605721,640842.8208149002,21.629467885278707,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3200,1519,340.2077113780858,340.2073841345204,,2180938.14056971,60.84341389085654,677879.0340031321,11.408014550070737,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3201,1521,340.2263439024115,340.2260166397154,,9222576.549822548,120.1135648749798,651282.0546638916,47.920046193067655,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3202,1522,340.244135871724,340.2438085907601,,13381585.505421953,206.63883114906517,637146.6677709027,71.35329996103012,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3203,1526,340.96806711040847,340.96773908609737,,3857198.5171421934,84.90564181156407,623729.1446473056,20.12365253188784,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3204,1527,340.9844713011009,340.98414325994435,,1748722.2851099994,140.31593310505895,552641.4206373428,9.116035880554426,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3205,1528,341.00447646481706,341.00414840311714,,3092456.911130315,78.73262949338343,623517.432161328,16.28994241839625,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3206,1534,341.2231928606712,341.2228645743655,,8272878.04700979,64.44738635006672,653461.1446492197,44.15816826074489,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3207,1535,341.2296417537206,341.22931346079224,,1877925.5787669555,104.63262065122196,583646.0622977454,9.875594685135862,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3208,1537,341.24748927376385,341.24716096250694,,2437140.60326653,150.05848963626423,569334.2704168584,12.912499677884403,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3209,1540,342.1208897005445,342.1205604922642,,9516869.874060474,150.54557546201792,596687.7331369508,49.585488615722575,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3210,1544,342.22334686693506,342.22301755341584,,2257653.1710905284,124.61426950755938,579098.8951131634,11.788459065150056,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3211,1545,342.2265326454523,342.2262033286608,,1646694.1653623157,96.42937078496686,702370.346149981,8.690363695850294,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3212,1549,342.9748511440024,342.9745210585082,,19630874.096705977,133.46921473128646,631629.4475620276,102.20389154746209,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3213,1550,342.9837214338881,342.98339133928124,,2798753.318404768,160.43789933065608,613984.8617087549,14.54468646110931,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3214,1551,343.0000867156015,342.99975660418227,,2348960.9942005994,36.64471526652217,652088.5341645413,12.61053847185991,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3215,1552,343.02007492769354,343.0197447957399,,2465420.1863877987,111.63700998462443,598169.5527857541,12.907178775575602,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3216,1554,343.13210675248826,343.13177650543975,,70249311.83473746,150.4144751597268,636171.3286575108,365.0564656022636,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3217,1556,343.15438551696917,343.1540552470325,,2089022.8105481227,121.19278127958049,718809.001708942,11.011607328065013,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3218,1559,343.1684692222872,343.1681389378815,,9022736.754425513,180.96876272167935,613725.9334597834,47.94132980230286,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3219,1563,343.2202827070476,343.2199523694105,,2786132.1918614917,87.71462251661639,637699.9009637131,14.691011274601355,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3220,1565,343.97445469162557,343.97412357911463,,3363692.824329805,248.14104479773252,596165.190207124,17.495126791339825,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3221,1566,344.05252921176725,344.0521980190319,,4677330.485822171,54.64169445968388,667170.6022079745,24.32184445353234,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3222,1575,344.9719229498531,344.9715908123098,,5283993.127420946,106.5449428843317,648591.9610289723,28.248670357427958,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3223,1576,344.9793801260567,344.9790479808494,,6505972.521521413,64.13101492351046,635212.1348891238,33.80369236781688,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3224,1577,345.01576543323307,345.01543325063096,,6745779.34515943,152.5914524105756,620315.5975587248,35.330791330442956,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3225,1578,345.0498077997827,345.04947558219345,,3131661.5394471963,62.792168292270055,560006.4169723964,16.489476254976314,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3226,1579,345.0866292894934,345.0862970340605,,2291724.9560935246,107.52184453695979,587862.2204314227,12.219452152162988,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3227,1580,345.1291544889543,345.1288221898154,,21335934.03703052,172.7312533901596,625502.861128687,114.12271271917778,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3228,1581,345.1477427845053,345.1474104662618,,1742440253.7134714,203.02921328052074,637986.660528103,9125.049489065535,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3229,1583,345.1655519370893,345.16521960054195,,3073744.776964544,98.98521544270423,646407.2889866352,15.991971889103358,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3230,1588,345.453175264959,345.4528426327895,,2743802.499210612,251.4378693947291,561755.7668329979,14.462212475322884,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3231,1589,346.1249516444176,346.12461832172175,,5602394.873982789,146.35629340994535,613006.0669731773,29.211753675321056,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3232,1590,346.13252157057065,346.13218824009306,,4534325.921047492,142.84258405700194,653221.8895667634,23.598201739535316,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3233,1594,346.28853352447925,346.28820003362137,,136507320.72780195,260.36268191396147,624949.4678918901,722.1102941320895,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3234,1595,346.65066432237523,346.65033045922723,,2098423.546687725,138.0373766049148,678367.0790649703,10.946426274782194,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3235,1596,346.87907095930336,346.8787368613268,,1586229.7305951829,105.99196883204138,622809.0019096688,8.272672864609365,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3236,1597,346.8974793465313,346.8971452296283,,1813325.7819105648,113.04809847619092,577995.3299336322,9.437950470236926,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3237,1598,347.076217761953,347.07588346127767,,58203945.2437179,178.56454931379017,626017.7306217666,303.802238223339,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3238,1599,347.1270186760171,347.12668432310886,,9879975.7646043,103.69259980447539,620101.3939196571,51.51697615381757,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3239,1600,347.1353209730922,347.13498661164766,,6133848.779135751,131.61485193631043,579661.0440352426,32.04779460591234,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3240,1601,347.14479680675964,347.1444624355721,,543635978.259277,178.77704420123024,633587.788559119,2823.73900445333,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3241,1604,347.15199515415753,347.15166077556864,,16923617.682951335,195.67262214263758,639467.3559649697,87.93323155525606,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3242,1605,347.15445700108177,347.15412261996164,,26223355.907474056,189.573877614302,620979.0150365272,139.83331267530735,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3243,1606,347.1633935020698,347.16305911176113,,362783414.4141117,334.98321943558904,628355.1141026606,1909.054613961091,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3244,1608,347.199809308866,347.1994748811145,,2865926.7959991954,42.70291213873036,647304.2124108763,15.039530375827862,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3245,1609,347.2474170724946,347.24708259579216,,4756538.441916268,90.51359100583701,651852.6660645249,24.784762954398083,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3246,1610,347.28381661236995,347.2834820982407,,56630328.46095316,139.76000015050994,628970.0635938201,293.37326969808777,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3247,1612,347.39830349086117,347.39796885901217,,2048877.2425188695,179.93079695514777,591837.3875235963,10.700334543000118,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3248,1613,347.643262320485,347.6429274367509,,13834814.389114428,84.88049156307272,622651.470662232,72.10886808887996,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3249,1614,347.64623634513833,347.64590145834603,,1691562.8398127833,59.393991777651095,725242.3491384037,8.818065351261534,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3250,1615,347.64941674379185,347.6490818537291,,11976721.135396952,161.7230192015438,616132.0139936589,62.54188573765459,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3251,1616,347.9397026771739,347.93936748860045,,1545327.4916462589,76.68401545790347,596273.7809657692,8.034562486290492,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3252,1617,347.96582696825806,347.9654917528193,,2445342.363749707,128.47052438234738,596267.1561600143,12.990982986939228,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3253,1621,348.1337462283388,348.1334108402141,,5341933.288735012,108.52833596506214,722271.4677290573,28.450864645162422,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3254,1622,348.14010736725777,348.13977197259123,,14108013.107852254,127.3306884121699,571189.0754486475,73.5455117122564,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3255,1623,348.1448746998455,348.1445393002762,,4258375.109436216,107.3077677439568,600952.7589227647,22.664383384340628,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3256,1624,348.1462509760081,348.1459155750234,,11065256.433880456,93.0822618758279,640592.2834806754,58.49799998296534,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3257,1625,348.1481712277505,348.147835824791,,100678424.11255407,220.63773474030702,627853.9559012704,522.3849050689107,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3258,1626,348.15112129173093,348.15078588573755,,1623570.8516381118,79.77595437239445,608615.7703802913,8.454913768685822,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3259,1628,348.15776169191315,348.15742627909077,,1891114.3366805925,111.83871096756249,615352.5246146814,9.960729122076689,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3260,1631,348.17054640489755,348.17021097892723,,2164646.3316142336,80.7799078649524,565966.4055539349,11.529065077595975,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
3261,1632,348.17662221863435,348.1762867864156,,6356298.472907185,105.6857438142494,636078.9322524806,33.71323702856725,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,,
