,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,34S
18393,1825,228.9911526554015,228.99086174441968,,3011954.9245361374,69.64118957353404,834641.1114335214,15.549508519837135,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18394,1827,229.00685159456935,229.0065606599358,,15929099.417097405,110.90266555777637,778797.0732230106,82.67787456889013,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18395,1828,229.01445803252437,229.01416708643094,,9641501.667524308,53.78570624757366,795417.4778926984,50.34627453678974,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18396,1829,229.01742218281092,229.01713123225164,,4113802.7684231815,85.65667274321568,817545.3171021168,21.60180705957049,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18397,1830,229.01783773370252,229.01754678251714,,3658033.1215509996,58.96489072790881,859644.0281126626,18.94701292203732,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18398,1831,229.02072336554124,229.0204324100083,,1611087.3510492684,91.62793925853758,743365.5776215722,8.427917896930696,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18399,1832,229.02505776321973,229.02476680115643,,18803137.850848015,124.76641870238764,820837.9167060172,96.71035786727974,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18400,1833,229.02674353066246,229.02645256605933,,1805917.9550952974,96.7932164625895,712340.8612208044,9.25227361622423,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18401,1835,229.04331523278825,229.04302424321716,,11604723.003604062,84.88836971746606,836988.210294553,60.13319419460051,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18402,1838,229.06061070349074,229.0603196878606,,1628083.414006007,51.24742862940524,950097.7651464355,8.372609685732089,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18403,1839,229.0614246987423,229.0611336818857,,4847808.085569653,65.69905191616189,784856.4812574439,24.899229936744625,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18404,1840,229.06313945531286,229.06284843587258,,1659534.056394663,98.95859754662273,713787.4104316471,8.743964818065598,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18405,1841,229.07197792561072,229.07168689285322,,97518870.58345924,157.00154204534033,824810.4763234839,507.0235406793507,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18406,1842,229.08724868675984,229.08695763099297,,9235428.833830621,104.82047172396148,840250.4024494475,47.49131734920447,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18407,1845,229.14473976470055,229.14444862230363,,4343019.8707839465,47.233149686483166,758030.6954215504,22.79225046251195,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18408,1846,229.50457035706592,229.50427867229172,,1556099.8611376786,61.52081462031005,983224.7534289296,8.077632559339515,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18409,1847,229.5086003952677,229.50830870441732,,3563154.1375490036,152.98069431047247,826223.308971803,18.525617027190787,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18410,1848,229.52268435633894,229.52239264425359,,2810936.7919997517,127.61946749908213,772939.8098833513,14.559228166947777,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18411,1849,229.52671201896226,229.52642030080412,,4577758.785727035,228.25143384587972,735653.7168092355,23.645577149576184,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18412,1850,229.54491093610037,229.54461919050212,,3179422.556507609,122.96151318938873,709602.3331162971,16.460777142442765,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18413,1851,229.71091417215567,229.7106221762253,,1587428.2952995868,56.78831612347446,932446.395046094,8.277795609391617,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18414,1852,229.99648905860133,229.9961966318802,,5112142.135944914,85.9032892267749,736767.1588048891,26.41625515819215,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18415,1853,230.00413169969,230.0038392614374,,3168442.322936662,37.138329583473514,780875.0226416918,16.265881541076244,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18416,1854,230.01472886123693,230.01443640699478,,24101230.25917347,65.68410034906594,815426.019689291,124.85960364302825,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18417,1855,230.02236116317027,230.02206869741192,,7739124.03223208,116.01219704002726,744577.6523446119,40.01154021567848,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18418,1856,230.0252921119517,230.0249996417709,,1772001.8060517774,47.636517637741136,1067857.7598427895,9.181163058968878,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18419,1858,230.03292334843667,230.0326308667411,,18467388.591731038,72.84492065421843,778983.0967864284,95.06691387737825,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18420,1860,230.04348010045786,230.043187602833,,1646588.1966603093,73.54346668398591,697262.4881009909,8.491127281157675,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18421,1862,230.0510762141382,230.05078370505126,,9424337.968442716,107.08055704312176,755530.1844477839,48.7765748284864,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18422,1863,230.05416668560784,230.05387417185753,,1671835.4385777225,39.229772068285875,839237.5814782459,8.583307633155355,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18423,1864,230.0586831144749,230.05839059390948,,5529609.398957261,112.58216369779403,854171.9847169985,28.53903697848157,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18424,1865,230.0692593065372,230.06896677001254,,4348521.345558787,65.09533100333465,758140.7197044307,22.38665691372216,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18425,1866,230.07541033205263,230.07511778624612,,9038740.396374397,80.11311735909248,701452.4307669785,46.448362509459294,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18426,1867,230.08753325863896,230.08724069453876,,2167858.062129944,34.54392348213422,836600.3025699592,11.301311154915505,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18427,1868,230.11171081485875,230.11141821427321,,2816203.986906023,50.87846100066118,968097.8798189918,14.422274501122653,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18428,1870,230.49824965949514,230.49795647542174,,1607751.7276173274,68.51117301655358,912949.3537454335,8.28569678241999,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18429,1871,230.5163370664691,230.51604385508415,,3816898.891823327,37.124438044065606,843275.3777270084,19.63704869984852,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18430,1872,230.53052703926224,230.53023380645027,,2519888.151465908,53.35747835509794,719932.4047215659,12.9710923882449,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18431,1873,230.5345913795524,230.53429814060314,,4401086.426059204,73.14314538244474,707383.5862354201,22.713238732228223,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18432,1874,230.5528628959272,230.55256962938694,,2014289.138855011,30.93007730076441,900882.9685417562,10.387408807967082,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18433,1875,230.97043479907413,230.97014090177174,,5645342.33372449,87.31436776449381,793755.3876913253,29.718945484051865,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18434,1878,231.00436971144936,231.00407576286943,,12562622.539001092,70.2713254995847,807763.5154786059,64.47357191151983,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18435,1879,231.0120197318688,231.01172577172895,,5923185.992946779,124.19074043569613,851708.6122131939,30.814574810652857,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18436,1881,231.01809708134178,231.0178031120183,,1702793.8111180158,63.717372790643786,992987.4227327944,8.778203234521877,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18437,1882,231.02258347065523,231.02228949455227,,24040538.521987967,91.87560415102477,797857.6852433691,124.56462651663568,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18438,1884,231.0356153776262,231.03532138183004,,1664666.9780445585,69.7989303462708,739088.8220295543,8.591208806183728,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18439,1885,231.03986869741792,231.0395746951943,,1608263.4680094502,49.101420100393476,961434.9915800253,8.312034025847899,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18440,1886,231.0407061188793,231.0404121153902,,13777004.703887334,99.68458021506878,799901.808985436,71.17376663957972,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18441,1888,231.05891375380807,231.05861972280366,,8835198.826321375,83.1462418406966,814021.640711369,46.51157189368628,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18442,1890,231.0771698399182,231.07687578132453,,4761242.288513352,118.60120760145999,839439.6345479486,24.662194745893448,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18443,1893,231.12400450686027,231.12371037748488,,3780660.977509303,87.6631459576268,787462.266869887,19.53169972613689,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18444,1896,231.5059767791293,231.505682072291,,3136536.704411727,79.59329309119909,809263.3101891989,16.518719077984162,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18445,1897,231.5136084755743,231.5133137571951,,2359473.7221908546,44.74565670138108,788664.4581695053,12.152004117636947,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18446,1898,231.52011534257542,231.51982061435623,,1820668.6812934438,22.84675405568312,786811.180929811,9.50247742878936,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18447,1899,231.52417595231967,231.5238812179598,,6320790.475505054,105.31673720295706,843306.996261467,32.76353082431808,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18448,1900,231.52777511200105,231.52748037219826,,1565966.984599241,67.96098576667237,933920.8102443041,8.072365110653932,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18449,1901,231.53835912405208,231.53806436824328,,2456686.286618349,68.39434023992182,886614.0100565242,12.715621126994188,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18450,1902,231.54246302310668,231.54216826109155,,2359388.6858703694,159.223837430038,683949.3639409303,12.246818193977417,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18451,1903,231.5606253498691,231.5603305603866,,1940981.252989565,33.174577915945314,861829.026316774,10.026588573004737,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18452,1904,231.9939566618216,231.99366121678108,,1983375.0273115824,57.032008769328186,800525.0348676998,10.234652796085214,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18453,1905,232.00158855442373,232.00129309783364,,9821865.327139335,54.28009502203054,803431.6747239456,50.44108861313021,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18454,1906,232.00331789681354,232.00302243760638,,1719111.2237369162,84.37927291768489,764984.2990829657,8.886185932576302,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18455,1907,232.01219744137114,232.01190196872608,,19817552.73394543,139.04255615694535,848321.6464358891,103.5369713637936,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18456,1908,232.01985332582723,232.019557841596,,10778011.857787702,84.59878992352591,894549.0114832493,55.56104873551561,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18457,1910,232.03040725020293,232.03011174999946,,19071630.206563443,125.27409979299874,812160.7194691119,99.2808728258436,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18458,1912,232.0379957370301,232.03770022534212,,10650808.233498303,131.90523286176625,777094.7470665649,55.22393201963838,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18459,1913,232.04649973595048,232.0462042113923,,1920907.606833723,54.815957092794285,863989.2088948463,9.926507047978685,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18460,1914,232.04852442320214,232.0482288955797,,11926942.407865962,92.24402914027287,843376.3676330437,61.692359005532694,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18461,1915,232.05460976331986,232.05431422648758,,9528733.816328615,74.26390309757114,857731.9883912249,48.90299359694036,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18462,1916,232.05615510922115,232.05585957005005,,1866180.596661098,67.86495372025088,948286.9058076562,9.584122883415876,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18463,1918,232.0667463390745,232.06645078387388,,8984879.446537022,113.19622738097726,862381.7656146684,46.690665148996054,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18464,1920,232.07438431479505,232.0740887480344,,3240510.6556699243,57.796173968514935,890405.0679899384,16.803161307005574,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18465,1921,232.0849571323324,232.08466154956963,,2075107.3704832576,59.659348088709535,886296.9089120529,10.803537254128036,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18466,1923,232.50331859013275,232.50302237397213,,1602248.637316827,67.83161091047396,948006.7273655706,8.256725814649291,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18467,1924,232.5138454703319,232.5135492382285,,4857094.382082147,64.04943550380862,831446.9121648527,25.41017245924605,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18468,1925,232.51736343219605,232.51706719476473,,2072179.1196154011,49.09075152005298,759326.565706549,10.66131613961733,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18469,1926,232.52143401639515,232.52113777279894,,2061339.5744392578,63.43911605159876,854283.1650786732,10.666583588302911,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18470,1927,232.52795146402923,232.52765521056224,,1558511.766465384,69.13598888421157,878461.376717656,8.06446393762556,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18471,1928,232.53203580442647,232.53173954477361,,3954759.4607278043,57.37089413323057,757630.9307815253,20.3902938618867,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18472,1929,232.55021865710557,232.54992236991384,,3567544.673813165,88.35594416085604,891065.6312900257,18.48347743770613,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18473,1930,232.56845519832666,232.56815888351397,,2231252.916026164,67.55684130593072,797442.1177765086,11.619991800393198,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18474,1931,232.91072480190968,232.9104279685588,,7494506.162046919,134.95363684313958,817148.0032972018,39.569074526089615,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18475,1932,232.92496977395166,232.92467291901394,,5455623.477969835,94.77885592711809,781467.8450176413,28.275664544202485,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18476,1933,232.96748754283783,232.96719062346594,,1667382.4665473846,150.04924748777609,782791.1077010242,8.614912325268845,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18477,1935,232.99122545618135,232.99092850083372,,2512962.9155090526,67.87790517740436,859497.3324926513,13.084342534984906,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18478,1936,233.0017601745699,233.0014632032561,,6130720.470235027,64.67363260875388,828859.411501468,31.73111088194407,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18479,1937,233.0093923546431,233.00909537176196,,60506146.00676597,84.2283607169457,838397.3484610304,312.08579972334365,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18480,1939,233.019972204867,233.01967520595088,,17819396.668081887,101.71825508798882,772302.7539141822,92.32784056087577,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18481,1940,233.02764502502993,233.02734801448457,,10912260.380793946,87.44005219030244,884216.9004752301,56.108863398816105,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18482,1942,233.0382328981793,233.0379358715863,,14440835.711108794,122.8664683448524,841820.0307794466,74.50279420886736,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18483,1944,233.05146880681463,233.05117176016014,,1965268.6111750163,52.186497143512014,779593.6694884672,10.200414379628933,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18484,1945,233.05556622845572,233.05526917559075,,1729263.8071686258,97.28343732807053,950388.2117254871,8.952029041146073,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18485,1946,233.0564050455578,233.05610799142144,,11968249.69953164,134.154494912831,843371.0960372785,62.00840592666759,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18486,1948,233.07452363576175,233.07422655416246,,5776532.821446319,62.381321442727604,841127.0741156742,30.466923197404466,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18487,1949,233.08216431018784,233.0818672170071,,38683939.14603626,85.97264180596774,816152.6641801521,202.7335650106679,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18488,1950,233.0919098538937,233.09161274594084,,1574886.6404400873,68.16738722565967,761122.8430479767,8.073681972825327,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18489,1955,233.5111525282197,233.5108547845842,,3359523.30720301,55.47085313407603,863620.4511605573,17.498464533502357,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18490,1956,233.5217293384023,233.52143157872447,,4720618.544092618,100.76893906628479,873297.7240648018,24.203926710247842,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18491,1957,233.52527080256513,233.52497303751574,,3011442.7807670627,113.53936941700606,856186.1143420832,15.56531086589388,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18492,1958,233.52932327233827,233.5290255011422,,3700121.440082896,70.55736338219529,825218.2840309633,19.184048112888497,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18493,1959,233.5398805568747,233.53958276966543,,3456073.794504234,88.30148486775629,865573.8479977589,17.99887215863262,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18494,1960,233.55804912459752,233.5577513098298,,3083080.871875497,91.46889954903273,850260.4819368082,16.055183593652977,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18495,1961,233.57623921165768,233.5759413692981,,1782383.4202338827,61.0702941458505,872867.1080395362,9.38132610902098,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18496,1962,233.9808706466598,233.98057219033768,,4774488.9782008035,70.71705971330428,886139.6016257317,24.651659848522286,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18497,1963,233.9990833473888,233.99878486342317,,7682457.687089553,77.46413462758312,796758.976303084,39.48479534712031,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18498,1965,234.00966637288275,234.0093678728537,,9807777.059338715,161.29259871883266,843845.1337463238,50.91515899483257,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18499,1966,234.01281937127092,234.01252086645607,,5970709.045356997,98.36923284377819,793803.3365515969,30.840912054080764,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18500,1967,234.01729257733044,234.01699406572584,,31766857.897957724,117.58060202230682,847909.5491089133,163.1223508950936,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18501,1968,234.02781684136372,234.02751831378447,,15151558.787284106,60.93949205060169,873224.2392909138,78.21107808351685,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18502,1970,234.03542325783127,234.0351247187062,,9887772.898646783,79.11762799508591,775972.7238535942,52.01078832143356,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18503,1972,234.04599423766726,234.0456956824962,,9976253.043067576,82.54500182917971,746374.2538336213,52.35843993468195,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18504,1973,234.04912852501434,234.04882996508562,,6888884.675148963,173.4740093161064,823074.593206469,35.41832496185125,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18505,1974,234.05362024580455,234.05332167905758,,9228676.567055216,113.16245289553733,885823.2802520454,47.35436368337935,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18506,1975,234.0642315614383,234.0639329785837,,8284221.554839487,112.0124812879791,838094.1165723638,43.182544324398656,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18507,1977,234.082430917431,234.08213230694975,,2119193.700085922,78.56065845100795,780754.041908112,10.953659541667113,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18508,1978,234.08559454894743,234.0852959336637,,5794970.222160725,40.99040355615197,846311.6874807774,30.17194607101189,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18509,1979,234.09003887737435,234.089740255344,,2651143.7683913065,127.89729925480074,763424.3132663424,13.935035497706348,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18510,1982,234.5008420007216,234.50054275488617,,2013690.316388004,117.25674343852548,767080.6472162587,10.395309980995455,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18511,1983,234.51137823506122,234.51107897322152,,2066561.629859039,42.431772153910075,831195.3006701723,10.682385934359656,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18512,1984,234.5148805281925,234.51458126103284,,2548914.3469563234,67.35013631817691,805808.1795019077,13.244999719895146,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18513,1985,234.5189221741571,234.5186229008582,,5104270.84804828,101.69760563446566,865578.2720642488,26.85345339909543,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
